clone, divRt, movRt, livePop, historicPop, rA, hA, generations, seed, nInitCell, w, h, 
fast_1, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.0, 100, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.0, 100, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.0, 100, 562248, 4, 50, 50, 
all, -1, -1, 0, 8, 1.4000000000000001, 0.0, 100, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 4, 1.4000000000000001, 0.0, 200, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.0, 200, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.0, 200, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.0, 200, 562248, 4, 50, 50, 
all, -1, -1, 0, 8, 1.4000000000000001, 0.0, 200, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.05, 100, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.05, 100, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.05, 100, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 4, 1.4000000000000001, 0.05, 100, 562248, 4, 50, 50, 
all, -1, -1, 0, 8, 1.4000000000000001, 0.05, 100, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.05, 200, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.05, 200, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.05, 200, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 4, 1.4000000000000001, 0.05, 200, 562248, 4, 50, 50, 
all, -1, -1, 0, 8, 1.4000000000000001, 0.05, 200, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.1, 100, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.1, 100, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.1, 100, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.1, 100, 562248, 4, 50, 50, 
all, -1, -1, 0, 6, 1.4000000000000001, 0.1, 100, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.1, 200, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.1, 200, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.1, 200, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.1, 200, 562248, 4, 50, 50, 
all, -1, -1, 0, 6, 1.4000000000000001, 0.1, 200, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 100, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 100, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.15000000000000002, 100, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 100, 562248, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.15000000000000002, 100, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 200, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 200, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.15000000000000002, 200, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.15000000000000002, 200, 562248, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.15000000000000002, 200, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.2, 100, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.2, 100, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 4, 1.4000000000000001, 0.2, 100, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.2, 100, 562248, 4, 50, 50, 
all, -1, -1, 0, 9, 1.4000000000000001, 0.2, 100, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.2, 200, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.2, 200, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 4, 1.4000000000000001, 0.2, 200, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.2, 200, 562248, 4, 50, 50, 
all, -1, -1, 0, 9, 1.4000000000000001, 0.2, 200, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.25, 100, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.25, 100, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.25, 100, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.25, 100, 562248, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.25, 100, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.25, 200, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.25, 200, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.25, 200, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.25, 200, 562248, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.25, 200, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.3, 100, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.3, 100, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.3, 100, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.3, 100, 562248, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.3, 100, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.3, 200, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.3, 200, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.3, 200, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.3, 200, 562248, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.3, 200, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.35, 100, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.35, 100, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.35, 100, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.35, 100, 562248, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.35, 100, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.35, 200, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 1.4000000000000001, 0.35, 200, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.35, 200, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.35, 200, 562248, 4, 50, 50, 
all, -1, -1, 0, 5, 1.4000000000000001, 0.35, 200, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 100, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 100, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 100, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 100, 562248, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.39999999999999997, 100, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 200, 562248, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 200, 562248, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 200, 562248, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 1.4000000000000001, 0.39999999999999997, 200, 562248, 4, 50, 50, 
all, -1, -1, 0, 4, 1.4000000000000001, 0.39999999999999997, 200, 562248, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.5, 0.0, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.5, 0.0, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.0, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.0, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 7, 0.5, 0.0, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.5, 0.0, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.5, 0.0, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.0, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.0, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 7, 0.5, 0.0, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.05, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.5, 0.05, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.5, 0.05, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.5, 0.05, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.5, 0.05, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.05, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.5, 0.05, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.5, 0.05, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.5, 0.05, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.5, 0.05, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.1, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.5, 0.1, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.1, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.1, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.1, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.1, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.5, 0.1, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.1, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.1, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.1, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.15000000000000002, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.5, 0.15000000000000002, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.5, 0.15000000000000002, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.5, 0.15000000000000002, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.5, 0.15000000000000002, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.15000000000000002, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.5, 0.15000000000000002, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.5, 0.15000000000000002, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.5, 0.15000000000000002, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.5, 0.15000000000000002, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.5, 0.2, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.5, 0.2, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.5, 0.2, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 3, 0.5, 0.2, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 8, 0.5, 0.2, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.5, 0.2, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.5, 0.2, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.5, 0.2, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 3, 0.5, 0.2, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 8, 0.5, 0.2, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.5, 0.25, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.5, 0.25, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.25, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.5, 0.25, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.5, 0.25, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.5, 0.25, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.5, 0.25, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.25, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.5, 0.25, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.5, 0.25, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.3, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 3, 0.5, 0.3, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.3, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.3, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 7, 0.5, 0.3, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.3, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 3, 0.5, 0.3, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.3, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.3, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 7, 0.5, 0.3, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.5, 0.35, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.5, 0.35, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.35, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.35, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.5, 0.35, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.5, 0.35, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.5, 0.35, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.35, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.35, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.5, 0.35, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.39999999999999997, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.5, 0.39999999999999997, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.39999999999999997, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.39999999999999997, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.39999999999999997, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.5, 0.39999999999999997, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.5, 0.39999999999999997, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.5, 0.39999999999999997, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.5, 0.39999999999999997, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.5, 0.39999999999999997, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.0, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.0, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.6, 0.0, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 1158, 1796, 0.6, 0.0, 100, 589633, 4, 50, 50, 
all, -1, -1, 1158, 1801, 0.6, 0.0, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.0, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.0, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.6, 0.0, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 1393, 9464, 0.6, 0.0, 200, 589633, 4, 50, 50, 
all, -1, -1, 1393, 9469, 0.6, 0.0, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.05, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.05, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.05, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.6, 0.05, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.6, 0.05, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.05, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.05, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.05, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.6, 0.05, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 6, 0.6, 0.05, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.1, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.1, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.1, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.6, 0.1, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.1, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.1, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.1, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.1, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.6, 0.1, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.1, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.6, 0.15000000000000002, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.15000000000000002, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.15000000000000002, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 3, 0.6, 0.15000000000000002, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 8, 0.6, 0.15000000000000002, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.6, 0.15000000000000002, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.15000000000000002, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.15000000000000002, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 3, 0.6, 0.15000000000000002, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 8, 0.6, 0.15000000000000002, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.6, 0.2, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.2, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.6, 0.2, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.6, 0.2, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 8, 0.6, 0.2, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.6, 0.2, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.2, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.6, 0.2, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.6, 0.2, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 8, 0.6, 0.2, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.6, 0.25, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.25, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.25, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.6, 0.25, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 7, 0.6, 0.25, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.6, 0.25, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 2, 0.6, 0.25, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.25, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.6, 0.25, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 7, 0.6, 0.25, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.3, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.6, 0.3, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.3, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.6, 0.3, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.3, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.3, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.6, 0.3, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.3, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.6, 0.3, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.3, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.35, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.6, 0.35, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.35, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.6, 0.35, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.35, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.35, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.6, 0.35, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.6, 0.35, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 2, 0.6, 0.35, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.35, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.39999999999999997, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.6, 0.39999999999999997, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.6, 0.39999999999999997, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.6, 0.39999999999999997, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.39999999999999997, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 1, 0.6, 0.39999999999999997, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.6, 0.39999999999999997, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 2, 0.6, 0.39999999999999997, 200, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.6, 0.39999999999999997, 200, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.39999999999999997, 200, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.7, 0.0, 100, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.7, 0.0, 100, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.7, 0.0, 100, 589633, 4, 50, 50, 
fast_3, 0.15, 0.2, 0, 1, 0.7, 0.0, 100, 589633, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7, 0.0, 100, 589633, 4, 50, 50, 
fast_0, 0.15, 0.2, 0, 2, 0.7, 0.0, 200, 589633, 4, 50, 50, 
fast_1, 0.15, 0.2, 0, 1, 0.7, 0.0, 200, 589633, 4, 50, 50, 
fast_2, 0.15, 0.2, 0, 1, 0.7, 0.0, 200, 589633, 4, 50, 50, 
